    2290    267512.21    1390.5189   -200.09976    1590.6187 
    2300    267286.42    1389.3121   -199.96401    1589.2761 
    2310     267578.7    1385.1023   -205.91178    1591.0141 
    2320    267775.77    1386.4179   -205.76794    1592.1858 
    2330    267859.03    1388.7905   -203.89039    1592.6809 
    2340    268027.72    1386.3285   -207.35537    1593.6839 
    2350     268271.2    1386.8145    -208.3171    1595.1316 
    2360    268505.09    1386.8145   -209.70779    1596.5223 
    2370       268719     1390.287   -207.50726    1597.7942 
    2380    269081.82    1397.5777   -202.37384    1599.9515 
    2390    269559.15    1398.6871   -204.10259    1602.7897 
    2400    270101.68    1391.0084   -215.00718    1606.0156 
    2410    270482.27    1398.1325   -210.14602    1608.2785 
    2420    270805.97    1405.3194    -204.8839    1610.2033 
    2430    271176.87    1405.3212   -207.08742    1612.4086 
    2440     271559.1    1404.8285   -209.85292    1614.6814 
    2450    271328.07    1396.0871   -217.22056    1613.3076 
    2460    271301.89    1398.4056   -214.74646     1613.152 
    2470    271221.07    1394.8921   -217.77934    1612.6714 
    2480    271295.88    1394.8929    -218.2234    1613.1163 
    2490    271676.34    1391.1599   -224.21855    1615.3785 
    2500    272154.68    1397.4569   -220.76577    1618.2227 
    2510    272805.35    1406.5643   -215.52721    1622.0915 
    2520    273526.96    1405.7814   -220.60076    1626.3822 
    2530    273922.09    1415.5561   -213.17547    1628.7316 
    2540    274222.87    1427.8471   -202.67293      1630.52 
    2550    274433.88     1430.477   -201.29773    1631.7747 
    2560    274613.48    1429.3179   -203.52467    1632.8426 
    2570    274577.76    1427.2433   -205.38691    1632.6302 
    2580    274781.63    1423.9074   -209.93501    1633.8424 
    2590    274699.47    1422.9904   -210.36355    1633.3539 
    2600    274356.46    1419.1189   -212.19547    1631.3144 
    2610     274373.9    1416.4134   -215.00459     1631.418 
    2620    274383.93     1417.133   -214.34474    1631.4777 
    2630    274641.72    1420.0412   -212.96928    1633.0105 
    2640    274996.01     1428.142   -206.97507    1635.1171 
    2650    275348.37    1434.0008    -203.2114    1637.2122 
    2660    275356.95    1433.5137   -203.74952    1637.2632 
    2670    275541.61    1438.3583   -200.00298    1638.3612 
    2680    275913.13    1436.5303   -204.03997    1640.5703 
    2690    275881.56    1441.7659   -198.61659    1640.3825 
    2700    275890.92    1446.7167   -193.72155    1640.4382 
    2710    276424.59     1445.215   -198.39638    1643.6114 
    2720    276539.46    1449.5095   -194.78494    1644.2944 
    2730    276354.99    1453.4071   -189.79041    1643.1975 
    2740    275681.55     1450.218   -188.97536    1639.1933 
    2750    275153.54    1451.1352    -184.9185    1636.0537 
    2760    274692.08     1449.589   -183.72097      1633.31 
    2770    274356.16    1444.1323   -187.18024    1631.3126 
    2780    274028.38    1443.4899   -185.87372    1629.3636 
    2790    273879.26    1441.2028   -187.27421     1628.477 
    2800    273861.08    1446.0574   -182.31149    1628.3688 
    2810    274197.16    1445.6207   -184.74648    1630.3672 
    2820     274784.4    1445.2985   -188.56042    1633.8589 
    2830    275094.66    1450.6789   -185.02478    1635.7037 
    2840    275408.46    1450.6776   -186.89191    1637.5695 
    2850     275710.3    1455.9021   -183.46215    1639.3642 
