2.35	3.56018	0.27843158225026	0.213248019221397
2.4	3.635854	0.26145403634624	0.233049270826968
2.45	3.711528	0.24352402257098	0.238420941790311
2.5	3.787202	0.22573348501	0.229363032111425
2.55	3.862876	0.20917436774882	0.205875541790311
2.6	3.93855	0.19493861487296	0.167958470826968
2.65	4.014224	0.18411817046794	0.115611819221397
2.7	4.089898	0.17780497861928	0.0488355869735971
2.75	4.165572	0.1770909834125	-0.032370225916431
2.8	4.241246	0.18306812893312	-0.128005619448688
2.85	4.31692	0.19682835926666	-0.238070593623173
2.9	4.392594	0.21946361849864	-0.362565148439887
2.95	4.468268	0.25206585071458	-0.501489283898829
3	4.543942	0.295727	-0.654843
3.05	4.61941775	0.361636310320508	-1.08359325625183
3.1	4.6948935	0.458079346674665	-1.46394330131927
3.15	4.77036925	0.581403066823169	-1.79589313520229
3.2	4.845845	0.72795442852672	-2.07944275790092
3.25	4.92132075	0.894080389546016	-2.31459216941514
3.3	4.9967965	1.07612790764176	-2.50134136974495
3.35	5.07227225	1.27044394057464	-2.63969035889036
3.4	5.147748	1.47337544610536	-2.72963913685137
3.45	5.22322375	1.68126938199462	-2.77118770362798
3.5	5.2986995	1.89047270600313	-2.76433605922018
3.55	5.37417525	2.09733237589156	-2.70908420362798
3.6	5.449651	2.29819534942064	-2.60543213685137
3.65	5.52512675	2.48940858435105	-2.45337985889036
3.7	5.6006025	2.6673190384435	-2.25292736974495
3.75	5.67607825	2.82827366945867	-2.00407466941514
3.8	5.751554	2.96861943515728	-1.70682175790092
3.85	5.82702975	3.08470329330002	-1.36116863520229
3.9	5.9025055	3.17287220164759	-0.967115301319264
3.95	5.97798125	3.22947311796068	-0.524661756251835
4	6.053457	3.250853	-0.033808
4.05	6.08170045	3.24485866738215	0.451601580702128
4.1	6.1099439	3.22572089292868	0.896916952909295
4.15	6.13818735	3.1945720754125	1.3021381166215
4.2	6.1664308	3.15254461360653	1.66726507183875
4.25	6.19467425	3.10077090628369	1.99229781856103
4.3	6.2229177	3.04038335221689	2.27723635678835
4.35	6.25116115	2.97251435017906	2.52208068652072
4.4	6.2794046	2.8982962989431	2.72683080775812
4.45	6.30764805	2.81886159728195	2.89148672050056
4.5	6.3358915	2.7353426439685	3.01604842474804
4.55	6.36413495	2.64887183777568	3.10051592050056
4.6	6.3923784	2.56058157747642	3.14488920775812
4.65	6.42062185	2.47160426184361	3.14916828652072
4.7	6.4488653	2.38307228965019	3.11335315678835
4.75	6.47710875	2.29611805966906	3.03744381856103
4.8	6.5053522	2.21187397067315	2.92144027183875
4.85	6.53359565	2.13147242143537	2.7653425166215
4.9	6.5618391	2.05604581072864	2.5691505529093
4.95	6.59008255	1.98672653732588	2.33286438070213
5	6.618326	1.924647	2.056484
5.05	6.64633575	1.87013372818771	1.8380084293517
5.1	6.6743455	1.82156825539501	1.63178909771901
5.15	6.70235525	1.77860728743112	1.43782600510193
5.2	6.730365	1.74090753010528	1.25611915150046
5.25	6.75837475	1.70812568922672	1.0866685369146
5.3	6.7863845	1.67991847060467	0.929474161344353
5.35	6.81439425	1.65594258004837	0.784536024789716
5.4	6.842404	1.63585472336704	0.651854127250689
5.45	6.87041375	1.61931160636992	0.531428468727273
5.5	6.8984235	1.60596993486625	0.423259049219468
5.55	6.92643325	1.59548641466525	0.327345868727273
5.6	6.954443	1.58751775157616	0.243688927250689
5.65	6.98245275	1.58172065140821	0.172288224789716
5.7	7.0104625	1.57775181997063	0.113143761344353
5.75	7.03847225	1.57526796307266	0.0662555369146008
5.8	7.066482	1.57392578652352	0.0316235515004597
5.85	7.09449175	1.57338199613245	0.00924780510192824
5.9	7.1225015	1.57329329770869	-0.000871702280991509
5.95	7.15051125	1.57331639706146	0.00126502935169922
6	7.178521	1.573108	0.015658
