    358 T=  1875. E= -.22944275E+03 F= -.23647145E+03 E0= -.23636416E+03  EK= 0.70287E+01 SP= 0.00E+00 SK= 0.00E+00
    359 T=  1992. E= -.22945970E+03 F= -.23692820E+03 E0= -.23682007E+03  EK= 0.74685E+01 SP= 0.00E+00 SK= 0.00E+00
    360 T=  2036. E= -.22947524E+03 F= -.23710890E+03 E0= -.23700002E+03  EK= 0.76337E+01 SP= 0.00E+00 SK= 0.00E+00
    361 T=  1969. E= -.22945947E+03 F= -.23684022E+03 E0= -.23673063E+03  EK= 0.73808E+01 SP= 0.00E+00 SK= 0.00E+00
    362 T=  1866. E= -.22941240E+03 F= -.23640852E+03 E0= -.23629836E+03  EK= 0.69961E+01 SP= 0.00E+00 SK= 0.00E+00
    363 T=  1878. E= -.22941179E+03 F= -.23645292E+03 E0= -.23634205E+03  EK= 0.70411E+01 SP= 0.00E+00 SK= 0.00E+00
    364 T=  2006. E= -.22945829E+03 F= -.23697675E+03 E0= -.23686563E+03  EK= 0.75185E+01 SP= 0.00E+00 SK= 0.00E+00
    365 T=  2099. E= -.22947478E+03 F= -.23734308E+03 E0= -.23723150E+03  EK= 0.78683E+01 SP= 0.00E+00 SK= 0.00E+00
    366 T=  2081. E= -.22945963E+03 F= -.23726011E+03 E0= -.23714828E+03  EK= 0.78005E+01 SP= 0.00E+00 SK= 0.00E+00
    367 T=  1989. E= -.22944260E+03 F= -.23689820E+03 E0= -.23678610E+03  EK= 0.74556E+01 SP= 0.00E+00 SK= 0.00E+00
    368 T=  1886. E= -.22943266E+03 F= -.23650406E+03 E0= -.23639175E+03  EK= 0.70714E+01 SP= 0.00E+00 SK= 0.00E+00
    369 T=  1816. E= -.22942778E+03 F= -.23623454E+03 E0= -.23612211E+03  EK= 0.68068E+01 SP= 0.00E+00 SK= 0.00E+00
    370 T=  1797. E= -.22942685E+03 F= -.23616371E+03 E0= -.23605111E+03  EK= 0.67369E+01 SP= 0.00E+00 SK= 0.00E+00
    371 T=  1836. E= -.22942811E+03 F= -.23631088E+03 E0= -.23619838E+03  EK= 0.68828E+01 SP= 0.00E+00 SK= 0.00E+00
    372 T=  1927. E= -.22943255E+03 F= -.23665470E+03 E0= -.23654188E+03  EK= 0.72221E+01 SP= 0.00E+00 SK= 0.00E+00
    373 T=  2048. E= -.22944194E+03 F= -.23711842E+03 E0= -.23700565E+03  EK= 0.76765E+01 SP= 0.00E+00 SK= 0.00E+00
    374 T=  2156. E= -.22945933E+03 F= -.23754249E+03 E0= -.23742987E+03  EK= 0.80832E+01 SP= 0.00E+00 SK= 0.00E+00
    375 T=  2189. E= -.22947387E+03 F= -.23767790E+03 E0= -.23756536E+03  EK= 0.82040E+01 SP= 0.00E+00 SK= 0.00E+00
    376 T=  2110. E= -.22945603E+03 F= -.23736396E+03 E0= -.23725150E+03  EK= 0.79079E+01 SP= 0.00E+00 SK= 0.00E+00
    377 T=  2002. E= -.22940913E+03 F= -.23691234E+03 E0= -.23679991E+03  EK= 0.75032E+01 SP= 0.00E+00 SK= 0.00E+00
    378 T=  2012. E= -.22941096E+03 F= -.23695494E+03 E0= -.23684261E+03  EK= 0.75440E+01 SP= 0.00E+00 SK= 0.00E+00
    379 T=  2133. E= -.22945754E+03 F= -.23745454E+03 E0= -.23734236E+03  EK= 0.79970E+01 SP= 0.00E+00 SK= 0.00E+00
    380 T=  2213. E= -.22947220E+03 F= -.23776936E+03 E0= -.23765746E+03  EK= 0.82972E+01 SP= 0.00E+00 SK= 0.00E+00
    381 T=  2181. E= -.22945643E+03 F= -.23763363E+03 E0= -.23752182E+03  EK= 0.81772E+01 SP= 0.00E+00 SK= 0.00E+00
    382 T=  2078. E= -.22943922E+03 F= -.23722876E+03 E0= -.23711722E+03  EK= 0.77895E+01 SP= 0.00E+00 SK= 0.00E+00
    383 T=  1966. E= -.22942978E+03 F= -.23679943E+03 E0= -.23668798E+03  EK= 0.73696E+01 SP= 0.00E+00 SK= 0.00E+00
    384 T=  1886. E= -.22942535E+03 F= -.23649684E+03 E0= -.23638576E+03  EK= 0.70715E+01 SP= 0.00E+00 SK= 0.00E+00
    385 T=  1859. E= -.22942345E+03 F= -.23639071E+03 E0= -.23627971E+03  EK= 0.69673E+01 SP= 0.00E+00 SK= 0.00E+00
    386 T=  1888. E= -.22942411E+03 F= -.23649964E+03 E0= -.23638904E+03  EK= 0.70755E+01 SP= 0.00E+00 SK= 0.00E+00
    387 T=  1967. E= -.22942948E+03 F= -.23680110E+03 E0= -.23669068E+03  EK= 0.73716E+01 SP= 0.00E+00 SK= 0.00E+00
    388 T=  2074. E= -.22943997E+03 F= -.23721486E+03 E0= -.23710497E+03  EK= 0.77749E+01 SP= 0.00E+00 SK= 0.00E+00
    389 T=  2166. E= -.22945643E+03 F= -.23757566E+03 E0= -.23746612E+03  EK= 0.81192E+01 SP= 0.00E+00 SK= 0.00E+00
    390 T=  2178. E= -.22947003E+03 F= -.23763503E+03 E0= -.23752565E+03  EK= 0.81650E+01 SP= 0.00E+00 SK= 0.00E+00
    391 T=  2079. E= -.22945026E+03 F= -.23724253E+03 E0= -.23713362E+03  EK= 0.77923E+01 SP= 0.00E+00 SK= 0.00E+00
    392 T=  1955. E= -.22940370E+03 F= -.23673330E+03 E0= -.23662457E+03  EK= 0.73296E+01 SP= 0.00E+00 SK= 0.00E+00
    393 T=  1954. E= -.22940878E+03 F= -.23673278E+03 E0= -.23662439E+03  EK= 0.73240E+01 SP= 0.00E+00 SK= 0.00E+00
    394 T=  2057. E= -.22945609E+03 F= -.23716506E+03 E0= -.23705734E+03  EK= 0.77090E+01 SP= 0.00E+00 SK= 0.00E+00
    395 T=  2112. E= -.22946902E+03 F= -.23738582E+03 E0= -.23727822E+03  EK= 0.79168E+01 SP= 0.00E+00 SK= 0.00E+00
    396 T=  2055. E= -.22945286E+03 F= -.23715438E+03 E0= -.23704748E+03  EK= 0.77015E+01 SP= 0.00E+00 SK= 0.00E+00
    397 T=  1928. E= -.22943592E+03 F= -.23666180E+03 E0= -.23655505E+03  EK= 0.72259E+01 SP= 0.00E+00 SK= 0.00E+00
    398 T=  1794. E= -.22942673E+03 F= -.23615084E+03 E0= -.23604465E+03  EK= 0.67241E+01 SP= 0.00E+00 SK= 0.00E+00
    399 T=  1693. E= -.22942286E+03 F= -.23576938E+03 E0= -.23566358E+03  EK= 0.63465E+01 SP= 0.00E+00 SK= 0.00E+00
    400 T=  1644. E= -.22942065E+03 F= -.23558379E+03 E0= -.23547868E+03  EK= 0.61631E+01 SP= 0.00E+00 SK= 0.00E+00
    401 T=  1652. E= -.22942235E+03 F= -.23561383E+03 E0= -.23550937E+03  EK= 0.61915E+01 SP= 0.00E+00 SK= 0.00E+00
    402 T=  1709. E= -.22942776E+03 F= -.23583362E+03 E0= -.23572959E+03  EK= 0.64059E+01 SP= 0.00E+00 SK= 0.00E+00
    403 T=  1794. E= -.22943797E+03 F= -.23616123E+03 E0= -.23605783E+03  EK= 0.67233E+01 SP= 0.00E+00 SK= 0.00E+00
    404 T=  1861. E= -.22945589E+03 F= -.23643065E+03 E0= -.23632807E+03  EK= 0.69748E+01 SP= 0.00E+00 SK= 0.00E+00
    405 T=  1846. E= -.22946982E+03 F= -.23639126E+03 E0= -.23628871E+03  EK= 0.69214E+01 SP= 0.00E+00 SK= 0.00E+00
    406 T=  1723. E= -.22944792E+03 F= -.23590483E+03 E0= -.23580313E+03  EK= 0.64569E+01 SP= 0.00E+00 SK= 0.00E+00
    407 T=  1582. E= -.22940167E+03 F= -.23533311E+03 E0= -.23523180E+03  EK= 0.59314E+01 SP= 0.00E+00 SK= 0.00E+00
    408 T=  1570. E= -.22940967E+03 F= -.23529383E+03 E0= -.23519310E+03  EK= 0.58842E+01 SP= 0.00E+00 SK= 0.00E+00
    409 T=  1659. E= -.22945657E+03 F= -.23567359E+03 E0= -.23557321E+03  EK= 0.62170E+01 SP= 0.00E+00 SK= 0.00E+00
    410 T=  1697. E= -.22946834E+03 F= -.23583091E+03 E0= -.23573109E+03  EK= 0.63626E+01 SP= 0.00E+00 SK= 0.00E+00
    411 T=  1627. E= -.22945084E+03 F= -.23554815E+03 E0= -.23544868E+03  EK= 0.60973E+01 SP= 0.00E+00 SK= 0.00E+00
    412 T=  1492. E= -.22943375E+03 F= -.23502833E+03 E0= -.23492917E+03  EK= 0.55946E+01 SP= 0.00E+00 SK= 0.00E+00
    413 T=  1357. E= -.22942556E+03 F= -.23451339E+03 E0= -.23441435E+03  EK= 0.50878E+01 SP= 0.00E+00 SK= 0.00E+00
    414 T=  1260. E= -.22942158E+03 F= -.23414622E+03 E0= -.23404767E+03  EK= 0.47246E+01 SP= 0.00E+00 SK= 0.00E+00
    415 T=  1220. E= -.22942005E+03 F= -.23399345E+03 E0= -.23389481E+03  EK= 0.45734E+01 SP= 0.00E+00 SK= 0.00E+00
    416 T=  1241. E= -.22942130E+03 F= -.23407230E+03 E0= -.23397401E+03  EK= 0.46510E+01 SP= 0.00E+00 SK= 0.00E+00
    417 T=  1315. E= -.22942719E+03 F= -.23435719E+03 E0= -.23425895E+03  EK= 0.49300E+01 SP= 0.00E+00 SK= 0.00E+00
    418 T=  1420. E= -.22943675E+03 F= -.23476117E+03 E0= -.23466296E+03  EK= 0.53244E+01 SP= 0.00E+00 SK= 0.00E+00
    419 T=  1510. E= -.22945305E+03 F= -.23511484E+03 E0= -.23501700E+03  EK= 0.56618E+01 SP= 0.00E+00 SK= 0.00E+00
    420 T=  1521. E= -.22946614E+03 F= -.23516709E+03 E0= -.23506890E+03  EK= 0.57010E+01 SP= 0.00E+00 SK= 0.00E+00
    421 T=  1427. E= -.22944400E+03 F= -.23479168E+03 E0= -.23469338E+03  EK= 0.53477E+01 SP= 0.00E+00 SK= 0.00E+00
    422 T=  1326. E= -.22939879E+03 F= -.23437073E+03 E0= -.23427259E+03  EK= 0.49719E+01 SP= 0.00E+00 SK= 0.00E+00
    423 T=  1360. E= -.22941041E+03 F= -.23451000E+03 E0= -.23441156E+03  EK= 0.50996E+01 SP= 0.00E+00 SK= 0.00E+00
    424 T=  1493. E= -.22945642E+03 F= -.23505417E+03 E0= -.23495555E+03  EK= 0.55977E+01 SP= 0.00E+00 SK= 0.00E+00
    425 T=  1573. E= -.22946525E+03 F= -.23536240E+03 E0= -.23526384E+03  EK= 0.58972E+01 SP= 0.00E+00 SK= 0.00E+00
    426 T=  1545. E= -.22944831E+03 F= -.23524134E+03 E0= -.23514247E+03  EK= 0.57930E+01 SP= 0.00E+00 SK= 0.00E+00
    427 T=  1458. E= -.22943258E+03 F= -.23489694E+03 E0= -.23479790E+03  EK= 0.54644E+01 SP= 0.00E+00 SK= 0.00E+00
    428 T=  1371. E= -.22942352E+03 F= -.23456248E+03 E0= -.23446323E+03  EK= 0.51390E+01 SP= 0.00E+00 SK= 0.00E+00
    429 T=  1323. E= -.22941962E+03 F= -.23437828E+03 E0= -.23427891E+03  EK= 0.49587E+01 SP= 0.00E+00 SK= 0.00E+00
    430 T=  1330. E= -.22941902E+03 F= -.23440594E+03 E0= -.23430622E+03  EK= 0.49869E+01 SP= 0.00E+00 SK= 0.00E+00
    431 T=  1397. E= -.22942067E+03 F= -.23465640E+03 E0= -.23455659E+03  EK= 0.52357E+01 SP= 0.00E+00 SK= 0.00E+00
    432 T=  1514. E= -.22942528E+03 F= -.23509925E+03 E0= -.23499937E+03  EK= 0.56740E+01 SP= 0.00E+00 SK= 0.00E+00
    433 T=  1657. E= -.22943627E+03 F= -.23564683E+03 E0= -.23554663E+03  EK= 0.62106E+01 SP= 0.00E+00 SK= 0.00E+00
    434 T=  1778. E= -.22945433E+03 F= -.23612004E+03 E0= -.23601964E+03  EK= 0.66657E+01 SP= 0.00E+00 SK= 0.00E+00
    435 T=  1813. E= -.22946580E+03 F= -.23626299E+03 E0= -.23616229E+03  EK= 0.67972E+01 SP= 0.00E+00 SK= 0.00E+00
    436 T=  1741. E= -.22944048E+03 F= -.23596568E+03 E0= -.23586483E+03  EK= 0.65252E+01 SP= 0.00E+00 SK= 0.00E+00
    437 T=  1664. E= -.22939573E+03 F= -.23563440E+03 E0= -.23553317E+03  EK= 0.62387E+01 SP= 0.00E+00 SK= 0.00E+00
    438 T=  1721. E= -.22940945E+03 F= -.23585912E+03 E0= -.23575750E+03  EK= 0.64497E+01 SP= 0.00E+00 SK= 0.00E+00
    439 T=  1865. E= -.22945450E+03 F= -.23644695E+03 E0= -.23634516E+03  EK= 0.69924E+01 SP= 0.00E+00 SK= 0.00E+00
    440 T=  1947. E= -.22946222E+03 F= -.23676233E+03 E0= -.23666022E+03  EK= 0.73001E+01 SP= 0.00E+00 SK= 0.00E+00
    441 T=  1918. E= -.22944506E+03 F= -.23663508E+03 E0= -.23653265E+03  EK= 0.71900E+01 SP= 0.00E+00 SK= 0.00E+00
    442 T=  1827. E= -.22942830E+03 F= -.23627859E+03 E0= -.23617602E+03  EK= 0.68503E+01 SP= 0.00E+00 SK= 0.00E+00
    443 T=  1736. E= -.22941914E+03 F= -.23592673E+03 E0= -.23582400E+03  EK= 0.65076E+01 SP= 0.00E+00 SK= 0.00E+00
    444 T=  1681. E= -.22941494E+03 F= -.23571613E+03 E0= -.23561319E+03  EK= 0.63012E+01 SP= 0.00E+00 SK= 0.00E+00
    445 T=  1679. E= -.22941450E+03 F= -.23570771E+03 E0= -.23560467E+03  EK= 0.62932E+01 SP= 0.00E+00 SK= 0.00E+00
    446 T=  1733. E= -.22941619E+03 F= -.23591170E+03 E0= -.23580857E+03  EK= 0.64955E+01 SP= 0.00E+00 SK= 0.00E+00
    447 T=  1834. E= -.22942022E+03 F= -.23629653E+03 E0= -.23619340E+03  EK= 0.68763E+01 SP= 0.00E+00 SK= 0.00E+00
    448 T=  1959. E= -.22943221E+03 F= -.23677525E+03 E0= -.23667213E+03  EK= 0.73430E+01 SP= 0.00E+00 SK= 0.00E+00
    449 T=  2058. E= -.22945106E+03 F= -.23716574E+03 E0= -.23706271E+03  EK= 0.77147E+01 SP= 0.00E+00 SK= 0.00E+00
    450 T=  2068. E= -.22946136E+03 F= -.23721223E+03 E0= -.23710948E+03  EK= 0.77509E+01 SP= 0.00E+00 SK= 0.00E+00
    451 T=  1970. E= -.22943452E+03 F= -.23681878E+03 E0= -.23671629E+03  EK= 0.73843E+01 SP= 0.00E+00 SK= 0.00E+00
    452 T=  1873. E= -.22939101E+03 F= -.23641307E+03 E0= -.23631064E+03  EK= 0.70221E+01 SP= 0.00E+00 SK= 0.00E+00
    453 T=  1912. E= -.22940722E+03 F= -.23657305E+03 E0= -.23647094E+03  EK= 0.71658E+01 SP= 0.00E+00 SK= 0.00E+00
    454 T=  2033. E= -.22945210E+03 F= -.23707447E+03 E0= -.23697258E+03  EK= 0.76224E+01 SP= 0.00E+00 SK= 0.00E+00
    455 T=  2088. E= -.22945880E+03 F= -.23728689E+03 E0= -.23718541E+03  EK= 0.78281E+01 SP= 0.00E+00 SK= 0.00E+00
    456 T=  2033. E= -.22944034E+03 F= -.23705954E+03 E0= -.23695841E+03  EK= 0.76192E+01 SP= 0.00E+00 SK= 0.00E+00
    457 T=  1918. E= -.22942425E+03 F= -.23661556E+03 E0= -.23651477E+03  EK= 0.71913E+01 SP= 0.00E+00 SK= 0.00E+00
    458 T=  1806. E= -.22941416E+03 F= -.23618361E+03 E0= -.23608275E+03  EK= 0.67694E+01 SP= 0.00E+00 SK= 0.00E+00
    459 T=  1731. E= -.22941003E+03 F= -.23590016E+03 E0= -.23579962E+03  EK= 0.64901E+01 SP= 0.00E+00 SK= 0.00E+00
    460 T=  1711. E= -.22941215E+03 F= -.23582557E+03 E0= -.23572563E+03  EK= 0.64134E+01 SP= 0.00E+00 SK= 0.00E+00
    461 T=  1747. E= -.22941130E+03 F= -.23596100E+03 E0= -.23586163E+03  EK= 0.65497E+01 SP= 0.00E+00 SK= 0.00E+00
    462 T=  1831. E= -.22941605E+03 F= -.23628124E+03 E0= -.23618213E+03  EK= 0.68652E+01 SP= 0.00E+00 SK= 0.00E+00
    463 T=  1938. E= -.22942914E+03 F= -.23669418E+03 E0= -.23659503E+03  EK= 0.72650E+01 SP= 0.00E+00 SK= 0.00E+00
    464 T=  2018. E= -.22944743E+03 F= -.23701322E+03 E0= -.23691413E+03  EK= 0.75658E+01 SP= 0.00E+00 SK= 0.00E+00
    465 T=  2008. E= -.22945560E+03 F= -.23698314E+03 E0= -.23688419E+03  EK= 0.75275E+01 SP= 0.00E+00 SK= 0.00E+00
    466 T=  1893. E= -.22942652E+03 F= -.23652173E+03 E0= -.23642313E+03  EK= 0.70952E+01 SP= 0.00E+00 SK= 0.00E+00
    467 T=  1785. E= -.22938579E+03 F= -.23607736E+03 E0= -.23597891E+03  EK= 0.66916E+01 SP= 0.00E+00 SK= 0.00E+00
    468 T=  1816. E= -.22940237E+03 F= -.23620894E+03 E0= -.23611073E+03  EK= 0.68066E+01 SP= 0.00E+00 SK= 0.00E+00
    469 T=  1926. E= -.22944672E+03 F= -.23666627E+03 E0= -.23656807E+03  EK= 0.72196E+01 SP= 0.00E+00 SK= 0.00E+00
    470 T=  1966. E= -.22945280E+03 F= -.23682168E+03 E0= -.23672349E+03  EK= 0.73689E+01 SP= 0.00E+00 SK= 0.00E+00
    471 T=  1896. E= -.22943477E+03 F= -.23654345E+03 E0= -.23644524E+03  EK= 0.71087E+01 SP= 0.00E+00 SK= 0.00E+00
    472 T=  1772. E= -.22941883E+03 F= -.23606102E+03 E0= -.23596288E+03  EK= 0.66422E+01 SP= 0.00E+00 SK= 0.00E+00
    473 T=  1652. E= -.22940873E+03 F= -.23560133E+03 E0= -.23550330E+03  EK= 0.61926E+01 SP= 0.00E+00 SK= 0.00E+00
    474 T=  1572. E= -.22940684E+03 F= -.23529884E+03 E0= -.23520063E+03  EK= 0.58920E+01 SP= 0.00E+00 SK= 0.00E+00
    475 T=  1547. E= -.22940427E+03 F= -.23520247E+03 E0= -.23510379E+03  EK= 0.57982E+01 SP= 0.00E+00 SK= 0.00E+00
    476 T=  1579. E= -.22940569E+03 F= -.23532638E+03 E0= -.23522776E+03  EK= 0.59207E+01 SP= 0.00E+00 SK= 0.00E+00
    477 T=  1661. E= -.22941133E+03 F= -.23563631E+03 E0= -.23553797E+03  EK= 0.62250E+01 SP= 0.00E+00 SK= 0.00E+00
    478 T=  1764. E= -.22942460E+03 F= -.23603738E+03 E0= -.23593907E+03  EK= 0.66128E+01 SP= 0.00E+00 SK= 0.00E+00
    479 T=  1839. E= -.22944233E+03 F= -.23633698E+03 E0= -.23623837E+03  EK= 0.68946E+01 SP= 0.00E+00 SK= 0.00E+00
    480 T=  1822. E= -.22945378E+03 F= -.23628430E+03 E0= -.23618552E+03  EK= 0.68305E+01 SP= 0.00E+00 SK= 0.00E+00
    481 T=  1702. E= -.22942136E+03 F= -.23580135E+03 E0= -.23570248E+03  EK= 0.63800E+01 SP= 0.00E+00 SK= 0.00E+00
    482 T=  1596. E= -.22938174E+03 F= -.23536581E+03 E0= -.23526673E+03  EK= 0.59841E+01 SP= 0.00E+00 SK= 0.00E+00
    483 T=  1632. E= -.22940133E+03 F= -.23551905E+03 E0= -.23541971E+03  EK= 0.61177E+01 SP= 0.00E+00 SK= 0.00E+00
    484 T=  1742. E= -.22944507E+03 F= -.23597600E+03 E0= -.23587638E+03  EK= 0.65309E+01 SP= 0.00E+00 SK= 0.00E+00
    485 T=  1779. E= -.22945031E+03 F= -.23611745E+03 E0= -.23601776E+03  EK= 0.66671E+01 SP= 0.00E+00 SK= 0.00E+00
    486 T=  1707. E= -.22943345E+03 F= -.23583298E+03 E0= -.23573312E+03  EK= 0.63995E+01 SP= 0.00E+00 SK= 0.00E+00
    487 T=  1584. E= -.22941728E+03 F= -.23535387E+03 E0= -.23525370E+03  EK= 0.59366E+01 SP= 0.00E+00 SK= 0.00E+00
    488 T=  1467. E= -.22940670E+03 F= -.23490503E+03 E0= -.23480449E+03  EK= 0.54983E+01 SP= 0.00E+00 SK= 0.00E+00
    489 T=  1391. E= -.22940309E+03 F= -.23461755E+03 E0= -.23451682E+03  EK= 0.52145E+01 SP= 0.00E+00 SK= 0.00E+00
    490 T=  1371. E= -.22940440E+03 F= -.23454523E+03 E0= -.23444455E+03  EK= 0.51408E+01 SP= 0.00E+00 SK= 0.00E+00
    491 T=  1410. E= -.22940827E+03 F= -.23469280E+03 E0= -.23459194E+03  EK= 0.52845E+01 SP= 0.00E+00 SK= 0.00E+00
    492 T=  1496. E= -.22941298E+03 F= -.23502131E+03 E0= -.23492056E+03  EK= 0.56083E+01 SP= 0.00E+00 SK= 0.00E+00
    493 T=  1604. E= -.22942527E+03 F= -.23543628E+03 E0= -.23533488E+03  EK= 0.60110E+01 SP= 0.00E+00 SK= 0.00E+00
    494 T=  1681. E= -.22944372E+03 F= -.23574467E+03 E0= -.23564329E+03  EK= 0.63010E+01 SP= 0.00E+00 SK= 0.00E+00
    495 T=  1665. E= -.22945050E+03 F= -.23569012E+03 E0= -.23558831E+03  EK= 0.62396E+01 SP= 0.00E+00 SK= 0.00E+00
    496 T=  1547. E= -.22941957E+03 F= -.23521970E+03 E0= -.23511774E+03  EK= 0.58001E+01 SP= 0.00E+00 SK= 0.00E+00
    497 T=  1451. E= -.22938157E+03 F= -.23481912E+03 E0= -.23471706E+03  EK= 0.54375E+01 SP= 0.00E+00 SK= 0.00E+00
    498 T=  1496. E= -.22940440E+03 F= -.23501360E+03 E0= -.23491153E+03  EK= 0.56092E+01 SP= 0.00E+00 SK= 0.00E+00
    499 T=  1612. E= -.22944689E+03 F= -.23548833E+03 E0= -.23538669E+03  EK= 0.60414E+01 SP= 0.00E+00 SK= 0.00E+00
    500 T=  1650. E= -.22944957E+03 F= -.23563412E+03 E0= -.23553178E+03  EK= 0.61846E+01 SP= 0.00E+00 SK= 0.00E+00
