    122 T= 10916. E= -.14978542E+03 F= -.19070436E+03 E0= -.19065066E+03  EK= 0.40919E+02 SP= 0.00E+00 SK= 0.00E+00
    123 T= 10937. E= -.14978298E+03 F= -.19078229E+03 E0= -.19073456E+03  EK= 0.40999E+02 SP= 0.00E+00 SK= 0.00E+00
    124 T= 10985. E= -.14977166E+03 F= -.19094873E+03 E0= -.19090710E+03  EK= 0.41177E+02 SP= 0.00E+00 SK= 0.00E+00
    125 T= 11061. E= -.14975812E+03 F= -.19122194E+03 E0= -.19118676E+03  EK= 0.41464E+02 SP= 0.00E+00 SK= 0.00E+00
    126 T= 11170. E= -.14978820E+03 F= -.19165907E+03 E0= -.19162868E+03  EK= 0.41871E+02 SP= 0.00E+00 SK= 0.00E+00
    127 T= 11313. E= -.14980921E+03 F= -.19221577E+03 E0= -.19218964E+03  EK= 0.42407E+02 SP= 0.00E+00 SK= 0.00E+00
    128 T= 11489. E= -.14984481E+03 F= -.19291168E+03 E0= -.19288850E+03  EK= 0.43067E+02 SP= 0.00E+00 SK= 0.00E+00
    129 T= 11693. E= -.14985604E+03 F= -.19368796E+03 E0= -.19366764E+03  EK= 0.43832E+02 SP= 0.00E+00 SK= 0.00E+00
    130 T= 11913. E= -.14984952E+03 F= -.19450774E+03 E0= -.19448970E+03  EK= 0.44658E+02 SP= 0.00E+00 SK= 0.00E+00
    131 T= 12125. E= -.14988202E+03 F= -.19533514E+03 E0= -.19531835E+03  EK= 0.45453E+02 SP= 0.00E+00 SK= 0.00E+00
    132 T= 12279. E= -.14994037E+03 F= -.19597014E+03 E0= -.19595325E+03  EK= 0.46030E+02 SP= 0.00E+00 SK= 0.00E+00
    133 T= 12281. E= -.15016702E+03 F= -.19620212E+03 E0= -.19618590E+03  EK= 0.46035E+02 SP= 0.00E+00 SK= 0.00E+00
    134 T= 12022. E= -.15034362E+03 F= -.19540714E+03 E0= -.19539294E+03  EK= 0.45064E+02 SP= 0.00E+00 SK= 0.00E+00
    135 T= 11461. E= -.15035145E+03 F= -.19331368E+03 E0= -.19330074E+03  EK= 0.42962E+02 SP= 0.00E+00 SK= 0.00E+00
    136 T= 10798. E= -.15038042E+03 F= -.19085729E+03 E0= -.19084551E+03  EK= 0.40477E+02 SP= 0.00E+00 SK= 0.00E+00
    137 T= 10394. E= -.15054148E+03 F= -.18950264E+03 E0= -.18949192E+03  EK= 0.38961E+02 SP= 0.00E+00 SK= 0.00E+00
    138 T= 10227. E= -.15087183E+03 F= -.18920744E+03 E0= -.18919671E+03  EK= 0.38336E+02 SP= 0.00E+00 SK= 0.00E+00
    139 T=  9825. E= -.15107429E+03 F= -.18790340E+03 E0= -.18789222E+03  EK= 0.36829E+02 SP= 0.00E+00 SK= 0.00E+00
